user_id,product_id,product_name,category,purchase_date,rating
38893,102,Gaming Keyboard,Electronics,2023-08-21,3
15746,103,Office Chair,Furniture,2023-08-19,3
36803,101,Wireless Mouse,Electronics,2025-02-07,2
48438,106,Yoga Mat,Fitness,2024-10-14,1
4359,109,Sneakers,Footwear,2023-06-19,4
31006,106,Yoga Mat,Fitness,2023-12-08,3
20818,110,Smartphone,Electronics,2024-06-20,4
42134,102,Gaming Keyboard,Electronics,2024-07-14,5
4853,104,Noise Cancelling Headphones,Electronics,2023-11-10,3
16925,106,Yoga Mat,Fitness,2023-08-09,5
49045,109,Sneakers,Footwear,2023-12-05,1
13487,109,Sneakers,Footwear,2023-12-29,1
22814,108,LED Monitor,Electronics,2023-07-16,3
11260,106,Yoga Mat,Fitness,2025-03-10,3
30366,102,Gaming Keyboard,Electronics,2023-08-12,2
11957,102,Gaming Keyboard,Electronics,2025-03-15,1
19277,104,Noise Cancelling Headphones,Electronics,2024-12-01,5
7647,102,Gaming Keyboard,Electronics,2024-08-18,4
9450,108,LED Monitor,Electronics,2023-10-16,4
30627,103,Office Chair,Furniture,2025-05-30,1
48879,110,Smartphone,Electronics,2024-06-19,3
37427,103,Office Chair,Furniture,2024-08-07,1
30777,106,Yoga Mat,Fitness,2024-08-09,5
11426,106,Yoga Mat,Fitness,2024-02-10,3
1066,110,Smartphone,Electronics,2023-11-09,5
41185,105,Cookware Set,Home & Kitchen,2024-01-11,5
14227,105,Cookware Set,Home & Kitchen,2025-03-11,4
49467,102,Gaming Keyboard,Electronics,2023-08-23,2
17807,107,Bookshelf,Furniture,2023-09-21,4
7444,104,Noise Cancelling Headphones,Electronics,2024-08-17,4
1158,105,Cookware Set,Home & Kitchen,2024-02-21,1
24707,108,LED Monitor,Electronics,2025-02-04,4
47579,107,Bookshelf,Furniture,2024-07-23,2
7950,108,LED Monitor,Electronics,2023-10-03,2
47739,104,Noise Cancelling Headphones,Electronics,2023-06-14,2
35250,105,Cookware Set,Home & Kitchen,2024-10-09,5
23846,104,Noise Cancelling Headphones,Electronics,2025-02-11,3
18685,107,Bookshelf,Furniture,2024-11-28,5
39465,104,Noise Cancelling Headphones,Electronics,2025-02-25,4
976,101,Wireless Mouse,Electronics,2025-02-01,4
38547,107,Bookshelf,Furniture,2024-05-04,3
15158,102,Gaming Keyboard,Electronics,2024-03-28,1
2897,109,Sneakers,Footwear,2024-06-16,1
27355,104,Noise Cancelling Headphones,Electronics,2023-11-07,1
31096,102,Gaming Keyboard,Electronics,2023-10-09,4
48480,105,Cookware Set,Home & Kitchen,2025-03-10,3
527,101,Wireless Mouse,Electronics,2025-03-03,5
1454,106,Yoga Mat,Fitness,2025-05-25,4
41934,102,Gaming Keyboard,Electronics,2025-05-17,2
36096,110,Smartphone,Electronics,2025-03-16,5
195,109,Sneakers,Footwear,2023-12-29,2
36919,106,Yoga Mat,Fitness,2023-06-14,1
751,104,Noise Cancelling Headphones,Electronics,2023-06-30,2
15352,110,Smartphone,Electronics,2024-10-28,2
30989,104,Noise Cancelling Headphones,Electronics,2024-08-21,1
11709,110,Smartphone,Electronics,2023-12-07,3
34124,105,Cookware Set,Home & Kitchen,2024-03-31,3
2820,105,Cookware Set,Home & Kitchen,2024-09-26,1
15582,105,Cookware Set,Home & Kitchen,2025-01-07,2
18502,110,Smartphone,Electronics,2024-02-26,5
39138,102,Gaming Keyboard,Electronics,2023-12-12,4
24528,106,Yoga Mat,Fitness,2024-04-20,4
10449,105,Cookware Set,Home & Kitchen,2024-08-20,4
32471,107,Bookshelf,Furniture,2024-01-17,1
19531,110,Smartphone,Electronics,2023-07-12,5
46180,101,Wireless Mouse,Electronics,2023-08-15,2
15018,101,Wireless Mouse,Electronics,2024-04-03,4
30262,109,Sneakers,Footwear,2025-04-20,1
34216,107,Bookshelf,Furniture,2023-11-17,3
45948,105,Cookware Set,Home & Kitchen,2024-11-10,5
36645,108,LED Monitor,Electronics,2024-05-25,2
49385,109,Sneakers,Footwear,2025-03-10,5
46779,110,Smartphone,Electronics,2024-03-25,1
4807,108,LED Monitor,Electronics,2023-12-19,3
48419,104,Noise Cancelling Headphones,Electronics,2023-07-29,1
38581,107,Bookshelf,Furniture,2025-01-18,5
41869,103,Office Chair,Furniture,2024-04-20,5
41388,101,Wireless Mouse,Electronics,2024-03-14,1
15998,106,Yoga Mat,Fitness,2024-02-23,5
31121,106,Yoga Mat,Fitness,2024-04-16,1
20765,101,Wireless Mouse,Electronics,2025-04-06,3
32105,106,Yoga Mat,Fitness,2024-11-26,1
4742,105,Cookware Set,Home & Kitchen,2025-02-10,4
46975,110,Smartphone,Electronics,2024-04-06,5
35485,101,Wireless Mouse,Electronics,2025-04-13,5
12592,107,Bookshelf,Furniture,2024-04-22,3
14170,108,LED Monitor,Electronics,2025-01-20,4
32627,109,Sneakers,Footwear,2023-11-29,1
44185,102,Gaming Keyboard,Electronics,2024-03-06,5
1341,101,Wireless Mouse,Electronics,2024-09-16,2
39839,104,Noise Cancelling Headphones,Electronics,2025-03-04,3
25145,102,Gaming Keyboard,Electronics,2024-11-23,2
40646,106,Yoga Mat,Fitness,2024-10-11,2
14090,110,Smartphone,Electronics,2024-06-21,5
31919,107,Bookshelf,Furniture,2025-03-31,2
33308,109,Sneakers,Footwear,2024-07-06,5
43788,110,Smartphone,Electronics,2023-09-11,2
15503,108,LED Monitor,Electronics,2023-07-10,3
41284,105,Cookware Set,Home & Kitchen,2023-06-30,4
46168,107,Bookshelf,Furniture,2024-06-05,1
33609,108,LED Monitor,Electronics,2024-03-01,4
36807,110,Smartphone,Electronics,2024-02-15,4
29077,101,Wireless Mouse,Electronics,2025-05-13,2
44159,109,Sneakers,Footwear,2024-04-17,3
41893,107,Bookshelf,Furniture,2024-10-25,1
29984,106,Yoga Mat,Fitness,2023-08-18,3
20014,103,Office Chair,Furniture,2025-02-18,2
8600,102,Gaming Keyboard,Electronics,2024-11-30,1
10099,106,Yoga Mat,Fitness,2024-01-14,1
39557,106,Yoga Mat,Fitness,2025-05-25,4
11415,107,Bookshelf,Furniture,2024-06-15,2
14503,107,Bookshelf,Furniture,2024-12-12,1
42553,105,Cookware Set,Home & Kitchen,2024-08-25,2
49593,108,LED Monitor,Electronics,2024-07-21,1
44840,103,Office Chair,Furniture,2023-12-16,1
28327,101,Wireless Mouse,Electronics,2024-03-30,2
16350,110,Smartphone,Electronics,2025-02-09,1
11127,104,Noise Cancelling Headphones,Electronics,2023-06-25,3
36977,103,Office Chair,Furniture,2024-09-03,3
44815,107,Bookshelf,Furniture,2025-04-04,4
33043,105,Cookware Set,Home & Kitchen,2023-08-19,1
12053,102,Gaming Keyboard,Electronics,2023-09-20,3
32072,101,Wireless Mouse,Electronics,2024-10-15,5
10763,109,Sneakers,Footwear,2023-12-25,1
8175,102,Gaming Keyboard,Electronics,2023-11-04,3
32280,109,Sneakers,Footwear,2023-11-02,4
23167,104,Noise Cancelling Headphones,Electronics,2024-12-02,2
22428,107,Bookshelf,Furniture,2025-01-23,3
12875,105,Cookware Set,Home & Kitchen,2023-09-19,1
25246,109,Sneakers,Footwear,2024-01-26,1
17931,106,Yoga Mat,Fitness,2024-03-25,5
40261,109,Sneakers,Footwear,2025-04-01,2
9389,106,Yoga Mat,Fitness,2024-03-22,3
36734,110,Smartphone,Electronics,2024-02-10,1
4918,108,LED Monitor,Electronics,2024-10-22,3
14685,109,Sneakers,Footwear,2024-08-04,4
22569,104,Noise Cancelling Headphones,Electronics,2025-01-05,3
7293,109,Sneakers,Footwear,2024-02-17,1
40140,108,LED Monitor,Electronics,2025-03-28,4
42723,108,LED Monitor,Electronics,2024-12-08,3
44780,107,Bookshelf,Furniture,2024-01-22,2
26279,109,Sneakers,Footwear,2023-11-02,1
5614,110,Smartphone,Electronics,2024-03-26,3
23911,110,Smartphone,Electronics,2024-05-21,5
29050,110,Smartphone,Electronics,2023-07-17,5
30821,105,Cookware Set,Home & Kitchen,2024-05-21,4
29069,104,Noise Cancelling Headphones,Electronics,2023-12-03,4
24293,102,Gaming Keyboard,Electronics,2025-05-09,3
13565,107,Bookshelf,Furniture,2024-07-02,3
10119,108,LED Monitor,Electronics,2025-04-12,3
33363,102,Gaming Keyboard,Electronics,2025-05-18,2
23568,104,Noise Cancelling Headphones,Electronics,2024-01-23,3
3997,103,Office Chair,Furniture,2024-04-28,4
26184,102,Gaming Keyboard,Electronics,2024-07-14,5
31441,104,Noise Cancelling Headphones,Electronics,2023-08-28,4
43292,101,Wireless Mouse,Electronics,2024-05-23,5
31360,101,Wireless Mouse,Electronics,2023-10-29,2
9508,110,Smartphone,Electronics,2023-12-31,1
13684,105,Cookware Set,Home & Kitchen,2024-04-25,5
12385,102,Gaming Keyboard,Electronics,2025-05-28,2
19576,105,Cookware Set,Home & Kitchen,2024-02-07,2
26132,104,Noise Cancelling Headphones,Electronics,2024-12-02,4
44335,110,Smartphone,Electronics,2024-01-11,2
39105,103,Office Chair,Furniture,2024-09-15,4
26897,109,Sneakers,Footwear,2025-05-30,1
36744,107,Bookshelf,Furniture,2023-07-07,5
14598,103,Office Chair,Furniture,2023-07-13,2
40973,105,Cookware Set,Home & Kitchen,2023-09-19,4
47205,109,Sneakers,Footwear,2023-06-21,5
25697,109,Sneakers,Footwear,2023-11-22,5
39167,106,Yoga Mat,Fitness,2025-05-28,2
40179,102,Gaming Keyboard,Electronics,2023-10-21,3
39784,108,LED Monitor,Electronics,2024-02-27,1
20038,106,Yoga Mat,Fitness,2025-03-04,4
40042,109,Sneakers,Footwear,2025-01-15,2
32219,107,Bookshelf,Furniture,2025-02-12,3
26863,106,Yoga Mat,Fitness,2024-09-02,5
12758,102,Gaming Keyboard,Electronics,2025-04-22,3
18047,110,Smartphone,Electronics,2023-08-31,5
11383,104,Noise Cancelling Headphones,Electronics,2024-03-31,1
6659,102,Gaming Keyboard,Electronics,2024-11-13,4
45932,107,Bookshelf,Furniture,2023-12-25,3
43826,106,Yoga Mat,Fitness,2024-12-29,1
11095,110,Smartphone,Electronics,2025-02-04,2
18864,107,Bookshelf,Furniture,2023-06-05,1
3708,102,Gaming Keyboard,Electronics,2024-10-06,3
14110,108,LED Monitor,Electronics,2023-10-22,2
17424,103,Office Chair,Furniture,2024-03-31,1
8713,108,LED Monitor,Electronics,2023-10-15,1
10312,102,Gaming Keyboard,Electronics,2023-07-02,4
15537,109,Sneakers,Footwear,2024-03-27,4
31062,105,Cookware Set,Home & Kitchen,2024-08-15,3
7060,110,Smartphone,Electronics,2025-01-20,4
17901,102,Gaming Keyboard,Electronics,2023-06-12,3
8037,109,Sneakers,Footwear,2024-03-14,3
11691,107,Bookshelf,Furniture,2023-08-12,1
6521,105,Cookware Set,Home & Kitchen,2024-11-16,3
30321,109,Sneakers,Footwear,2024-03-22,1
12959,103,Office Chair,Furniture,2023-06-29,1
17213,106,Yoga Mat,Fitness,2025-03-14,1
21491,106,Yoga Mat,Fitness,2023-10-08,3
42463,108,LED Monitor,Electronics,2025-04-06,2
25820,104,Noise Cancelling Headphones,Electronics,2023-09-02,2
25624,107,Bookshelf,Furniture,2024-02-29,4
49532,105,Cookware Set,Home & Kitchen,2024-05-18,4
42000,109,Sneakers,Footwear,2024-02-29,4
34153,109,Sneakers,Footwear,2024-10-25,4
35164,110,Smartphone,Electronics,2025-01-25,2
28033,106,Yoga Mat,Fitness,2025-06-03,4
17218,109,Sneakers,Footwear,2023-10-13,3
49380,101,Wireless Mouse,Electronics,2023-06-24,3
48662,107,Bookshelf,Furniture,2023-07-20,3
27368,104,Noise Cancelling Headphones,Electronics,2023-11-21,2
28477,103,Office Chair,Furniture,2023-11-19,5
5427,106,Yoga Mat,Fitness,2024-11-17,3
32224,104,Noise Cancelling Headphones,Electronics,2025-02-11,2
7748,104,Noise Cancelling Headphones,Electronics,2024-06-06,2
27296,104,Noise Cancelling Headphones,Electronics,2023-11-09,4
9833,107,Bookshelf,Furniture,2024-01-13,4
18309,101,Wireless Mouse,Electronics,2025-05-12,5
28956,106,Yoga Mat,Fitness,2023-10-17,2
18813,108,LED Monitor,Electronics,2025-03-21,5
45488,101,Wireless Mouse,Electronics,2023-11-08,5
32438,106,Yoga Mat,Fitness,2024-12-09,5
11305,110,Smartphone,Electronics,2024-12-24,4
4563,106,Yoga Mat,Fitness,2025-04-30,3
7046,110,Smartphone,Electronics,2023-12-14,3
30655,110,Smartphone,Electronics,2023-07-02,2
31946,109,Sneakers,Footwear,2023-07-10,5
484,108,LED Monitor,Electronics,2024-04-16,2
29032,104,Noise Cancelling Headphones,Electronics,2024-11-22,5
8346,105,Cookware Set,Home & Kitchen,2024-07-20,1
23825,103,Office Chair,Furniture,2025-03-01,5
16,110,Smartphone,Electronics,2024-03-30,3
22685,103,Office Chair,Furniture,2023-11-29,3
33285,101,Wireless Mouse,Electronics,2024-02-17,3
17157,105,Cookware Set,Home & Kitchen,2024-09-09,5
33305,101,Wireless Mouse,Electronics,2023-10-20,1
21336,106,Yoga Mat,Fitness,2023-11-14,4
26328,102,Gaming Keyboard,Electronics,2025-03-30,2
44256,105,Cookware Set,Home & Kitchen,2024-06-26,2
10924,102,Gaming Keyboard,Electronics,2023-11-26,5
24067,104,Noise Cancelling Headphones,Electronics,2024-09-20,3
30147,105,Cookware Set,Home & Kitchen,2024-07-10,3
30821,104,Noise Cancelling Headphones,Electronics,2023-12-11,5
1681,103,Office Chair,Furniture,2024-05-25,5
49206,104,Noise Cancelling Headphones,Electronics,2025-01-26,4
5073,101,Wireless Mouse,Electronics,2024-04-15,3
43523,102,Gaming Keyboard,Electronics,2025-01-07,4
24668,103,Office Chair,Furniture,2025-02-10,1
13253,109,Sneakers,Footwear,2024-02-17,2
20919,102,Gaming Keyboard,Electronics,2024-03-12,4
39972,107,Bookshelf,Furniture,2024-02-19,3
15476,110,Smartphone,Electronics,2024-12-18,2
23095,106,Yoga Mat,Fitness,2024-03-16,5
47738,105,Cookware Set,Home & Kitchen,2023-07-26,4
28867,104,Noise Cancelling Headphones,Electronics,2025-04-08,4
43634,104,Noise Cancelling Headphones,Electronics,2024-09-18,5
36292,105,Cookware Set,Home & Kitchen,2024-01-16,2
38643,107,Bookshelf,Furniture,2025-01-02,2
10628,108,LED Monitor,Electronics,2025-05-13,1
38161,105,Cookware Set,Home & Kitchen,2024-03-14,1
923,103,Office Chair,Furniture,2024-09-19,4
33648,101,Wireless Mouse,Electronics,2025-01-12,4
40522,107,Bookshelf,Furniture,2023-06-12,1
39526,106,Yoga Mat,Fitness,2024-07-13,5
11026,108,LED Monitor,Electronics,2024-11-17,4
35699,101,Wireless Mouse,Electronics,2024-06-30,1
23347,106,Yoga Mat,Fitness,2024-08-10,2
12140,101,Wireless Mouse,Electronics,2024-12-01,3
41331,108,LED Monitor,Electronics,2024-10-16,4
10393,103,Office Chair,Furniture,2025-03-28,1
26620,109,Sneakers,Footwear,2024-05-29,5
24151,101,Wireless Mouse,Electronics,2024-11-24,5
6828,110,Smartphone,Electronics,2025-01-01,4
22641,101,Wireless Mouse,Electronics,2023-11-22,1
22709,109,Sneakers,Footwear,2024-11-07,3
19464,109,Sneakers,Footwear,2023-07-09,3
13607,107,Bookshelf,Furniture,2024-05-16,5
14811,106,Yoga Mat,Fitness,2024-06-25,5
35351,107,Bookshelf,Furniture,2025-03-03,3
39572,102,Gaming Keyboard,Electronics,2023-09-05,5
33617,104,Noise Cancelling Headphones,Electronics,2024-03-27,4
3623,102,Gaming Keyboard,Electronics,2024-11-26,1
13515,109,Sneakers,Footwear,2024-11-28,3
1139,104,Noise Cancelling Headphones,Electronics,2023-07-04,1
1490,105,Cookware Set,Home & Kitchen,2023-12-24,1
47254,110,Smartphone,Electronics,2024-06-25,2
17963,109,Sneakers,Footwear,2024-01-02,4
5620,109,Sneakers,Footwear,2025-01-02,5
20113,103,Office Chair,Furniture,2023-12-03,1
44091,106,Yoga Mat,Fitness,2024-06-03,3
29277,107,Bookshelf,Furniture,2024-12-04,1
6195,101,Wireless Mouse,Electronics,2023-08-28,4
16943,101,Wireless Mouse,Electronics,2024-07-20,5
16145,107,Bookshelf,Furniture,2024-02-23,5
6633,109,Sneakers,Footwear,2024-04-22,3
28467,107,Bookshelf,Furniture,2025-01-07,4
34588,104,Noise Cancelling Headphones,Electronics,2025-01-18,5
18129,105,Cookware Set,Home & Kitchen,2023-06-12,4
11599,104,Noise Cancelling Headphones,Electronics,2023-08-29,2
47939,104,Noise Cancelling Headphones,Electronics,2023-06-17,1
16053,108,LED Monitor,Electronics,2023-08-01,3
37247,103,Office Chair,Furniture,2024-05-29,1
27568,106,Yoga Mat,Fitness,2023-08-13,5
19047,103,Office Chair,Furniture,2023-09-23,1
6907,105,Cookware Set,Home & Kitchen,2023-09-04,2
27691,103,Office Chair,Furniture,2023-06-22,3
40068,107,Bookshelf,Furniture,2024-03-25,5
10920,107,Bookshelf,Furniture,2025-04-11,4
39853,101,Wireless Mouse,Electronics,2023-06-24,1
18433,109,Sneakers,Footwear,2025-03-25,4
11093,108,LED Monitor,Electronics,2025-01-13,3
683,102,Gaming Keyboard,Electronics,2024-10-16,1
33007,107,Bookshelf,Furniture,2024-02-07,1
18958,106,Yoga Mat,Fitness,2023-10-30,4
3502,107,Bookshelf,Furniture,2024-02-06,3
34756,104,Noise Cancelling Headphones,Electronics,2023-11-29,2
28166,109,Sneakers,Footwear,2023-12-03,5
34498,108,LED Monitor,Electronics,2023-07-21,3
18016,103,Office Chair,Furniture,2024-07-24,1
46868,101,Wireless Mouse,Electronics,2023-06-08,2
45856,109,Sneakers,Footwear,2024-05-14,2
2412,103,Office Chair,Furniture,2024-09-26,5
24188,101,Wireless Mouse,Electronics,2024-08-19,1
22230,110,Smartphone,Electronics,2024-07-26,3
25745,104,Noise Cancelling Headphones,Electronics,2024-07-25,1
14213,108,LED Monitor,Electronics,2023-11-20,4
18162,110,Smartphone,Electronics,2025-04-12,5
26420,106,Yoga Mat,Fitness,2023-09-16,5
42844,107,Bookshelf,Furniture,2023-09-16,2
42698,108,LED Monitor,Electronics,2024-06-13,2
19930,103,Office Chair,Furniture,2024-07-01,2
20973,104,Noise Cancelling Headphones,Electronics,2025-01-02,3
2647,101,Wireless Mouse,Electronics,2024-04-07,2
25524,107,Bookshelf,Furniture,2024-05-08,3
41847,104,Noise Cancelling Headphones,Electronics,2025-05-23,5
38958,106,Yoga Mat,Fitness,2024-04-06,1
25302,107,Bookshelf,Furniture,2023-10-18,1
3089,101,Wireless Mouse,Electronics,2024-10-24,1
38710,109,Sneakers,Footwear,2023-08-13,1
36178,101,Wireless Mouse,Electronics,2025-05-15,4
15291,107,Bookshelf,Furniture,2024-06-27,2
22466,110,Smartphone,Electronics,2024-12-13,5
16593,106,Yoga Mat,Fitness,2025-03-31,3
3069,110,Smartphone,Electronics,2024-05-22,4
44922,104,Noise Cancelling Headphones,Electronics,2025-03-21,5
6957,104,Noise Cancelling Headphones,Electronics,2024-12-26,5
49990,109,Sneakers,Footwear,2023-08-17,1
4772,104,Noise Cancelling Headphones,Electronics,2023-07-09,4
17926,105,Cookware Set,Home & Kitchen,2024-12-06,1
29894,103,Office Chair,Furniture,2025-05-13,3
6794,103,Office Chair,Furniture,2023-06-30,4
24783,103,Office Chair,Furniture,2024-10-01,1
39651,109,Sneakers,Footwear,2024-12-23,3
11270,108,LED Monitor,Electronics,2025-01-25,4
38985,109,Sneakers,Footwear,2024-02-25,5
43335,106,Yoga Mat,Fitness,2024-02-10,4
14641,110,Smartphone,Electronics,2024-12-09,2
28271,107,Bookshelf,Furniture,2023-06-19,2
28122,109,Sneakers,Footwear,2023-09-05,2
38182,110,Smartphone,Electronics,2024-11-26,1
7718,103,Office Chair,Furniture,2024-05-27,1
28051,106,Yoga Mat,Fitness,2024-12-02,2
13616,104,Noise Cancelling Headphones,Electronics,2024-06-14,1
5818,103,Office Chair,Furniture,2025-02-05,5
27096,106,Yoga Mat,Fitness,2023-10-16,5
36236,110,Smartphone,Electronics,2025-02-27,2
41756,102,Gaming Keyboard,Electronics,2024-06-18,4
11256,110,Smartphone,Electronics,2024-10-07,1
4442,104,Noise Cancelling Headphones,Electronics,2024-10-10,1
47606,103,Office Chair,Furniture,2023-09-12,2
8530,108,LED Monitor,Electronics,2025-05-15,3
49208,102,Gaming Keyboard,Electronics,2024-10-19,3
2119,105,Cookware Set,Home & Kitchen,2024-02-18,5
11278,105,Cookware Set,Home & Kitchen,2023-06-11,3
33599,103,Office Chair,Furniture,2025-04-24,4
14985,108,LED Monitor,Electronics,2023-12-22,1
5599,104,Noise Cancelling Headphones,Electronics,2024-04-13,2
4318,105,Cookware Set,Home & Kitchen,2025-02-15,1
11836,109,Sneakers,Footwear,2024-10-10,2
2812,109,Sneakers,Footwear,2023-07-15,4
49455,102,Gaming Keyboard,Electronics,2025-04-23,1
44551,101,Wireless Mouse,Electronics,2023-07-16,3
13335,103,Office Chair,Furniture,2023-10-28,2
11360,102,Gaming Keyboard,Electronics,2023-09-10,5
1130,108,LED Monitor,Electronics,2023-08-30,4
46489,109,Sneakers,Footwear,2024-01-25,5
8767,101,Wireless Mouse,Electronics,2024-05-25,2
38055,109,Sneakers,Footwear,2024-08-21,4
39095,106,Yoga Mat,Fitness,2025-03-25,5
41195,108,LED Monitor,Electronics,2023-06-25,2
27317,105,Cookware Set,Home & Kitchen,2024-02-22,1
16019,102,Gaming Keyboard,Electronics,2024-04-18,1
25620,104,Noise Cancelling Headphones,Electronics,2025-01-14,1
48279,105,Cookware Set,Home & Kitchen,2024-05-30,5
6780,106,Yoga Mat,Fitness,2024-09-08,2
44612,110,Smartphone,Electronics,2025-02-14,2
42053,109,Sneakers,Footwear,2024-11-05,3
13845,103,Office Chair,Furniture,2024-09-20,1
10729,101,Wireless Mouse,Electronics,2024-12-23,4
10056,103,Office Chair,Furniture,2024-07-25,2
17292,107,Bookshelf,Furniture,2024-05-04,3
15303,110,Smartphone,Electronics,2023-07-25,2
32113,102,Gaming Keyboard,Electronics,2023-10-27,2
41944,107,Bookshelf,Furniture,2023-11-15,3
1720,109,Sneakers,Footwear,2024-03-05,4
48558,108,LED Monitor,Electronics,2025-04-11,2
30022,106,Yoga Mat,Fitness,2023-12-04,3
45079,109,Sneakers,Footwear,2024-03-22,5
27187,101,Wireless Mouse,Electronics,2023-10-12,5
12195,104,Noise Cancelling Headphones,Electronics,2023-10-02,4
15705,103,Office Chair,Furniture,2023-12-29,2
28387,107,Bookshelf,Furniture,2023-12-15,4
4791,105,Cookware Set,Home & Kitchen,2024-11-06,4
39762,107,Bookshelf,Furniture,2024-04-25,2
45312,103,Office Chair,Furniture,2023-11-27,2
34640,105,Cookware Set,Home & Kitchen,2023-11-17,1
45872,104,Noise Cancelling Headphones,Electronics,2025-03-21,3
40136,101,Wireless Mouse,Electronics,2024-09-26,5
2589,103,Office Chair,Furniture,2025-03-13,3
16211,106,Yoga Mat,Fitness,2024-04-26,4
4409,109,Sneakers,Footwear,2023-10-15,2
4743,101,Wireless Mouse,Electronics,2023-10-26,3
43397,109,Sneakers,Footwear,2024-03-01,4
40555,110,Smartphone,Electronics,2025-04-22,3
26114,109,Sneakers,Footwear,2024-07-14,3
45311,101,Wireless Mouse,Electronics,2023-08-29,4
25927,110,Smartphone,Electronics,2024-07-22,2
46720,110,Smartphone,Electronics,2023-08-28,2
40741,101,Wireless Mouse,Electronics,2025-03-12,5
16836,110,Smartphone,Electronics,2025-01-22,3
25880,101,Wireless Mouse,Electronics,2024-01-19,5
47473,103,Office Chair,Furniture,2024-09-09,3
7524,102,Gaming Keyboard,Electronics,2024-11-07,4
16057,101,Wireless Mouse,Electronics,2024-11-12,5
5616,104,Noise Cancelling Headphones,Electronics,2024-08-20,4
45203,106,Yoga Mat,Fitness,2024-03-20,3
25462,110,Smartphone,Electronics,2024-11-17,4
14244,102,Gaming Keyboard,Electronics,2024-09-20,4
12194,103,Office Chair,Furniture,2024-05-03,4
31177,105,Cookware Set,Home & Kitchen,2024-08-18,1
9400,101,Wireless Mouse,Electronics,2023-12-20,1
49060,103,Office Chair,Furniture,2023-11-26,3
26310,107,Bookshelf,Furniture,2024-08-18,4
44906,106,Yoga Mat,Fitness,2024-10-16,1
25702,107,Bookshelf,Furniture,2023-12-26,5
8585,104,Noise Cancelling Headphones,Electronics,2024-02-11,1
21095,106,Yoga Mat,Fitness,2024-06-12,1
27303,107,Bookshelf,Furniture,2023-08-30,2
26998,107,Bookshelf,Furniture,2023-11-29,5
11201,107,Bookshelf,Furniture,2023-07-09,5
5600,109,Sneakers,Footwear,2024-10-25,1
5116,101,Wireless Mouse,Electronics,2023-10-02,5
40096,103,Office Chair,Furniture,2023-06-14,5
11575,102,Gaming Keyboard,Electronics,2024-01-06,4
2943,110,Smartphone,Electronics,2024-06-20,2
27825,102,Gaming Keyboard,Electronics,2024-03-10,3
32201,110,Smartphone,Electronics,2024-06-08,5
15421,109,Sneakers,Footwear,2024-03-01,2
24989,104,Noise Cancelling Headphones,Electronics,2024-03-11,3
16835,103,Office Chair,Furniture,2024-08-12,3
21833,105,Cookware Set,Home & Kitchen,2024-03-18,3
18165,109,Sneakers,Footwear,2023-08-28,1
2373,101,Wireless Mouse,Electronics,2024-04-22,4
25097,106,Yoga Mat,Fitness,2025-02-23,5
18304,101,Wireless Mouse,Electronics,2024-04-27,2
43868,102,Gaming Keyboard,Electronics,2024-01-22,5
11341,107,Bookshelf,Furniture,2023-06-27,5
29569,106,Yoga Mat,Fitness,2024-04-29,4
25208,104,Noise Cancelling Headphones,Electronics,2023-11-20,5
28575,108,LED Monitor,Electronics,2023-12-13,2
16388,101,Wireless Mouse,Electronics,2025-01-30,5
46760,105,Cookware Set,Home & Kitchen,2024-03-21,2
26334,110,Smartphone,Electronics,2025-04-20,4
42664,106,Yoga Mat,Fitness,2023-10-10,1
19627,103,Office Chair,Furniture,2024-04-02,3
38623,103,Office Chair,Furniture,2024-04-25,3
13131,110,Smartphone,Electronics,2023-09-15,5
2172,102,Gaming Keyboard,Electronics,2023-12-11,3
37272,104,Noise Cancelling Headphones,Electronics,2025-04-14,4
27403,107,Bookshelf,Furniture,2024-10-08,3
45563,101,Wireless Mouse,Electronics,2025-04-17,2
19005,103,Office Chair,Furniture,2024-04-03,1
781,106,Yoga Mat,Fitness,2025-04-03,3
34088,109,Sneakers,Footwear,2025-05-28,4
25445,101,Wireless Mouse,Electronics,2023-06-12,2
5130,101,Wireless Mouse,Electronics,2023-07-13,4
48259,109,Sneakers,Footwear,2023-07-26,1
13685,108,LED Monitor,Electronics,2024-06-23,5
29410,107,Bookshelf,Furniture,2024-02-02,2
40698,106,Yoga Mat,Fitness,2024-05-08,1
5280,105,Cookware Set,Home & Kitchen,2024-01-25,5
47874,101,Wireless Mouse,Electronics,2024-12-31,4
47218,105,Cookware Set,Home & Kitchen,2023-11-28,2
916,108,LED Monitor,Electronics,2023-06-15,3
41093,108,LED Monitor,Electronics,2024-03-14,1
41430,104,Noise Cancelling Headphones,Electronics,2024-08-25,4
14917,103,Office Chair,Furniture,2024-02-14,2
19468,103,Office Chair,Furniture,2023-12-18,2
323,101,Wireless Mouse,Electronics,2024-09-29,4
20893,110,Smartphone,Electronics,2023-06-06,3
33248,102,Gaming Keyboard,Electronics,2025-03-22,2
30569,103,Office Chair,Furniture,2024-01-25,5
4254,109,Sneakers,Footwear,2024-02-08,3
6323,108,LED Monitor,Electronics,2024-06-04,1
43299,110,Smartphone,Electronics,2023-09-21,3
4345,107,Bookshelf,Furniture,2024-03-16,3
9681,104,Noise Cancelling Headphones,Electronics,2023-06-20,4
5750,103,Office Chair,Furniture,2024-02-23,4
11475,105,Cookware Set,Home & Kitchen,2023-12-10,4
10450,106,Yoga Mat,Fitness,2024-09-15,2
