customer_id,login_frequency,avg_session_time,complaints_raised,last_purchase_days_ago,total_purchases,is_churned
20597,9,28.27,1,345,46,0
20598,20,17.81,1,48,36,0
20599,26,26.71,0,305,50,0
20600,8,8.07,3,112,30,0
20601,11,13.8,1,138,4,0
20602,28,10.0,1,86,39,0
20603,22,24.98,0,355,2,0
20604,17,8.11,1,237,16,0
20605,2,12.25,1,198,44,1
20606,30,4.63,1,256,24,0
20607,26,23.37,3,46,40,0
20608,25,7.27,2,356,46,0
20609,19,11.48,0,286,16,1
20610,10,29.0,2,142,25,0
20611,11,4.34,1,170,4,0
20612,3,11.53,3,25,24,0
20613,1,8.88,0,271,31,0
20614,13,24.52,1,202,37,0
20615,4,3.83,0,386,47,1
20616,29,20.65,0,120,41,0
20617,23,3.09,0,336,3,0
20618,25,4.52,1,198,13,1
20619,21,22.21,3,376,23,0
20620,5,11.52,1,52,37,1
20621,2,22.76,1,319,38,0
20622,13,7.87,0,174,43,0
20623,6,26.23,1,64,37,0
20624,30,10.81,1,208,43,1
20625,3,27.41,1,345,31,0
20626,17,26.14,1,392,32,0
20627,3,16.92,1,83,23,0
20628,14,27.78,2,338,41,0
20629,26,25.8,1,88,30,0
20630,13,14.61,2,345,48,0
20631,22,5.91,3,377,10,0
20632,23,2.76,1,18,27,0
20633,17,16.43,1,251,20,0
20634,21,20.66,0,264,43,0
20635,2,16.62,1,115,15,0
20636,8,7.14,1,94,49,0
20637,23,9.3,3,323,42,0
20638,28,22.14,2,277,50,0
20639,13,2.22,3,331,10,0
20640,10,12.43,1,171,33,0
20641,18,17.25,2,49,17,0
20642,20,7.43,0,194,20,0
20643,11,15.56,0,215,30,1
20644,2,7.48,0,324,50,1
20645,12,19.28,2,56,34,0
20646,22,9.93,0,268,45,0
20647,1,26.96,1,188,46,0
20648,6,5.43,2,18,16,0
20649,12,3.37,1,139,12,0
20650,29,14.38,1,113,44,0
20651,30,21.03,1,270,36,0
20652,16,9.28,2,268,39,0
20653,10,27.61,2,262,36,0
20654,20,11.2,2,276,14,0
20655,3,15.79,3,280,37,0
20656,3,7.42,1,121,34,0
20657,26,11.69,2,20,46,0
20658,6,26.33,2,148,18,0
20659,26,10.24,1,73,19,0
20660,10,15.61,3,118,46,0
20661,20,19.05,3,204,13,0
20662,23,6.62,3,311,43,1
20663,3,25.03,3,71,2,0
20664,14,23.63,2,67,45,0
20665,6,13.06,1,258,30,0
20666,14,26.91,0,294,6,0
20667,6,13.14,3,327,44,1
20668,20,23.16,3,189,26,0
20669,12,9.07,2,48,21,0
20670,29,22.89,1,309,37,0
20671,1,22.27,3,395,31,0
20672,10,11.47,1,312,49,0
20673,29,26.44,0,29,19,0
20674,11,10.64,1,357,29,0
20675,24,11.88,2,173,47,0
20676,15,14.87,0,378,36,0
20677,23,11.75,0,332,22,1
20678,19,17.2,3,81,8,0
20679,29,25.24,0,306,36,0
20680,13,6.44,1,27,21,0
20681,17,6.76,3,375,15,0
20682,17,16.55,2,77,26,0
20683,5,3.76,0,90,39,0
20684,20,4.82,1,112,9,0
20685,26,20.87,1,309,1,0
20686,20,6.86,3,95,1,0
20687,10,27.18,3,204,18,0
20688,30,27.07,1,7,21,0
20689,11,11.7,2,119,46,0
20690,28,9.1,1,307,1,0
20691,6,19.63,1,225,49,1
20692,27,16.09,1,12,24,0
20693,30,26.73,3,241,14,0
20694,6,9.48,0,349,33,0
20695,17,11.22,0,71,1,0
20696,3,6.51,3,246,33,0
20697,2,16.53,0,216,8,1
20698,16,25.0,0,116,46,0
20699,20,22.77,2,284,14,0
20700,23,10.03,0,61,35,0
20701,2,8.31,3,90,39,0
20702,15,2.81,2,286,42,0
20703,29,11.23,2,369,10,0
20704,27,18.91,2,184,16,0
20705,7,22.97,0,31,33,0
20706,11,17.85,1,31,36,0
20707,27,11.88,3,387,35,0
20708,3,22.52,3,160,23,0
20709,22,27.4,0,5,30,1
20710,5,18.74,1,3,5,0
20711,2,19.36,0,170,41,0
20712,5,5.54,0,183,32,0
20713,23,28.84,0,202,27,1
20714,17,2.16,1,46,50,0
20715,11,26.42,1,231,19,0
20716,19,3.33,0,292,25,0
20717,3,19.8,0,370,24,0
20718,7,17.19,1,331,39,0
20719,13,14.94,2,40,16,0
20720,10,3.26,0,216,9,0
20721,14,9.87,2,26,22,0
20722,16,24.1,0,156,46,0
20723,14,23.2,3,4,42,0
20724,18,18.44,3,266,28,0
20725,24,4.56,3,190,44,0
20726,12,11.61,1,151,34,0
20727,16,16.4,0,389,3,0
20728,13,7.64,0,400,28,1
20729,14,7.88,3,346,6,0
20730,7,2.48,0,92,17,0
20731,10,9.61,1,368,16,0
20732,2,16.6,2,104,2,1
20733,7,3.08,2,105,41,1
20734,17,17.86,2,359,21,0
20735,14,11.76,1,98,10,0
20736,7,2.26,0,189,35,0
20737,8,29.23,0,371,35,1
20738,27,15.74,3,82,19,0
20739,12,14.97,2,22,39,0
20740,8,7.68,0,196,38,0
20741,2,15.57,0,9,41,0
20742,30,13.97,0,276,37,0
20743,10,3.51,0,370,47,0
20744,7,28.52,0,47,50,0
20745,24,8.36,2,69,49,0
20746,17,16.58,1,85,19,1
20747,4,18.16,3,47,16,0
20748,20,29.73,1,32,7,0
20749,8,18.39,1,344,33,0
20750,16,24.46,3,182,44,0
20751,13,15.55,1,80,14,0
20752,23,23.89,0,128,5,0
20753,15,22.27,0,245,38,0
20754,19,11.84,3,222,50,0
20755,23,25.67,0,131,48,0
20756,14,27.57,2,114,29,0
20757,10,12.43,0,331,12,0
20758,28,19.96,0,150,50,0
20759,14,16.29,1,338,39,0
20760,23,16.16,3,290,48,0
20761,2,29.29,2,378,6,0
20762,29,12.59,2,242,45,0
20763,25,21.2,0,354,45,0
20764,1,12.99,1,214,34,0
20765,4,23.44,1,199,35,0
20766,28,8.68,2,54,24,0
20767,25,17.19,3,382,21,0
20768,23,21.03,2,125,39,0
20769,19,23.36,3,223,19,0
20770,15,11.59,2,189,4,0
20771,6,19.73,3,137,42,1
20772,25,24.72,3,217,45,0
20773,11,19.6,1,374,6,0
20774,24,22.16,0,26,11,1
20775,6,28.72,3,195,10,0
20776,26,7.7,3,4,2,0
20777,24,29.48,0,386,47,1
20778,6,27.94,3,261,15,0
20779,7,8.56,1,6,47,0
20780,14,25.68,1,11,42,0
20781,12,18.81,2,344,15,0
20782,14,12.67,1,382,50,1
20783,21,26.1,1,385,23,1
20784,3,7.09,0,45,48,0
20785,9,18.14,2,209,31,0
20786,2,25.45,3,299,7,0
20787,14,8.55,0,8,46,0
20788,6,8.04,1,121,35,0
20789,25,4.39,0,169,50,0
20790,26,29.38,3,226,14,0
20791,19,12.81,2,273,33,0
20792,13,28.05,1,187,4,0
20793,11,21.85,1,78,31,0
20794,30,13.14,3,85,7,0
20795,28,21.8,0,81,43,0
20796,26,10.06,3,361,13,0
20797,14,2.52,3,237,26,0
20798,26,9.4,1,169,10,0
20799,3,11.54,1,364,10,1
20800,18,10.02,2,130,36,0
20801,20,20.39,0,106,33,1
20802,22,2.72,2,366,29,0
20803,27,11.87,2,149,7,0
20804,26,16.47,3,109,10,0
20805,3,3.32,2,311,16,0
20806,14,2.37,1,8,44,1
20807,16,13.72,0,365,43,0
20808,16,21.62,0,45,25,0
20809,12,7.08,0,19,42,0
20810,27,14.96,2,270,38,0
20811,8,28.34,1,63,14,1
20812,15,28.78,2,159,39,0
20813,22,16.52,2,30,35,1
20814,29,24.14,3,299,39,0
20815,30,28.9,3,384,28,0
20816,25,16.79,0,126,47,0
20817,17,2.66,3,336,27,1
20818,30,21.27,3,232,18,0
20819,8,22.27,3,164,21,0
20820,14,16.65,2,241,32,0
20821,25,20.43,2,207,21,0
20822,25,10.58,1,313,41,0
20823,27,24.8,3,142,32,0
20824,2,10.65,1,261,38,0
20825,21,14.65,0,377,2,0
20826,2,20.51,1,242,29,0
20827,22,26.03,2,124,21,0
20828,23,12.67,1,374,20,0
20829,15,20.91,0,146,43,0
20830,23,26.71,1,226,26,0
20831,14,14.46,3,4,40,0
20832,9,3.59,1,250,50,0
20833,1,17.4,0,5,47,0
20834,21,13.32,3,362,48,0
20835,5,18.44,2,289,30,0
20836,26,8.38,0,116,7,0
20837,17,20.74,2,350,14,0
20838,29,11.08,1,56,32,0
20839,2,11.4,0,229,21,0
20840,5,12.06,2,221,26,0
20841,4,16.7,0,206,26,0
20842,3,19.03,0,325,39,0
20843,26,24.95,2,74,24,0
20844,17,12.38,1,198,47,0
20845,24,4.01,0,159,50,0
20846,18,12.97,2,185,41,1
20847,14,17.52,0,116,34,0
20848,9,19.48,3,157,33,0
20849,2,26.09,1,85,20,0
20850,25,23.1,0,296,5,0
20851,28,25.62,0,229,5,0
20852,19,16.41,2,96,14,1
20853,26,29.28,3,309,31,0
20854,15,8.94,0,13,11,0
20855,8,21.99,2,372,21,0
20856,18,21.17,3,299,42,0
20857,18,17.64,3,372,44,0
20858,18,25.04,1,375,9,0
20859,17,3.65,1,193,3,0
20860,29,23.58,1,303,26,0
20861,30,24.64,0,311,6,1
20862,5,7.74,0,73,46,0
20863,9,19.5,2,255,3,0
20864,13,15.9,2,148,30,0
20865,29,16.24,1,319,4,0
20866,19,15.84,2,335,44,0
20867,2,27.84,2,164,49,0
20868,12,24.23,0,44,35,0
20869,28,27.78,2,164,46,0
20870,16,13.35,1,212,15,1
20871,29,25.6,1,316,32,0
20872,30,16.24,2,142,23,1
20873,23,9.22,3,133,47,1
20874,18,22.6,3,191,9,0
20875,9,30.0,2,367,39,0
20876,28,14.94,1,220,14,0
20877,14,9.89,3,276,37,0
20878,6,26.48,3,324,34,0
20879,3,28.84,2,328,4,0
20880,28,12.53,0,260,46,0
20881,13,2.76,3,212,16,0
20882,23,27.92,1,176,46,0
20883,1,28.56,0,59,19,0
20884,17,8.14,3,134,20,0
20885,14,28.42,2,235,29,0
20886,10,21.43,0,392,19,0
20887,22,13.89,0,201,13,0
20888,1,12.58,1,353,7,0
20889,26,15.49,0,380,35,0
20890,3,14.93,3,189,46,0
20891,22,21.34,2,59,28,0
20892,28,8.19,2,288,32,0
20893,30,6.55,2,119,17,0
20894,25,26.35,0,330,42,0
20895,26,25.33,3,224,21,0
20896,7,18.67,1,331,12,0
20897,11,4.01,2,198,17,0
20898,26,18.83,0,176,7,1
20899,8,24.4,0,190,26,0
20900,29,24.95,3,278,8,1
20901,15,22.25,3,221,16,1
20902,2,17.91,1,190,27,0
20903,7,25.17,2,107,48,0
20904,27,15.71,1,7,49,0
20905,9,12.03,0,139,31,0
20906,26,26.01,3,46,15,1
20907,13,14.02,3,322,5,1
20908,9,4.85,2,206,46,0
20909,25,11.06,0,353,1,0
20910,21,21.64,0,29,47,1
20911,6,25.25,3,335,4,0
20912,8,15.56,1,384,43,0
20913,10,18.64,0,135,38,0
20914,5,9.62,1,263,21,0
20915,23,21.39,0,220,29,0
20916,17,4.03,1,92,16,0
20917,27,3.05,2,158,50,0
20918,29,4.04,2,111,42,0
20919,24,11.25,2,317,3,0
20920,8,27.69,1,52,45,0
20921,17,29.92,2,231,27,1
20922,11,12.45,2,291,4,0
20923,14,25.85,1,42,8,0
20924,11,18.88,1,383,3,0
20925,20,20.92,2,55,14,0
20926,6,22.95,1,85,42,0
20927,24,7.53,3,282,27,0
20928,14,14.61,0,45,48,0
20929,1,19.75,1,245,18,0
20930,18,12.93,3,19,48,0
20931,2,22.53,2,367,15,0
20932,20,28.5,1,369,31,1
20933,20,15.12,1,75,35,0
20934,7,7.7,1,235,22,0
20935,13,22.37,3,63,27,0
20936,3,27.37,3,284,12,0
20937,22,10.65,3,277,2,0
20938,23,3.81,1,34,27,0
20939,28,5.19,2,118,8,0
20940,4,18.54,0,130,35,1
20941,8,12.44,3,225,24,0
20942,1,8.09,1,181,8,0
20943,24,8.01,0,302,27,0
20944,16,17.59,2,303,40,1
20945,2,12.3,2,213,48,0
20946,17,22.05,3,379,48,0
20947,23,29.64,2,392,12,0
20948,3,26.66,3,318,6,0
20949,20,22.35,2,311,41,0
20950,13,27.2,0,34,8,0
20951,15,14.35,3,227,24,0
20952,2,13.36,3,382,12,1
20953,17,26.15,0,152,47,0
20954,29,8.25,2,12,13,0
20955,21,26.52,0,346,38,0
20956,3,3.95,3,137,35,1
20957,19,4.54,2,376,20,0
20958,7,29.57,2,160,12,0
20959,3,5.61,2,352,11,0
20960,7,6.1,3,39,8,0
20961,26,27.88,2,251,50,0
20962,27,7.95,1,333,22,0
20963,12,10.1,3,190,45,0
20964,9,20.98,1,65,16,0
20965,1,11.4,0,259,38,0
20966,20,27.91,3,45,45,0
20967,14,10.44,3,285,50,1
20968,20,22.39,2,190,40,0
20969,29,3.87,2,259,28,0
20970,25,27.37,0,323,19,0
20971,20,9.2,1,186,34,1
20972,11,6.98,2,36,22,0
20973,27,14.82,2,244,22,1
20974,12,26.86,3,218,11,0
20975,26,23.21,1,170,5,0
20976,8,9.94,2,6,21,0
20977,27,14.77,1,366,38,1
20978,29,19.84,0,157,42,0
20979,28,20.34,2,389,36,0
20980,16,6.07,1,29,35,1
20981,20,13.77,1,243,39,1
20982,26,8.89,0,180,37,1
20983,15,24.94,1,185,39,0
20984,18,22.3,1,199,49,0
20985,8,12.42,1,203,39,0
20986,11,20.45,0,369,39,0
20987,1,13.52,3,96,32,0
20988,27,17.13,1,227,10,0
20989,27,13.57,0,98,22,0
20990,20,16.85,1,2,38,0
20991,5,14.25,3,380,9,0
20992,2,25.41,0,36,34,0
20993,7,8.44,1,114,48,0
20994,21,3.41,2,236,22,1
20995,6,9.58,0,356,7,0
20996,12,2.89,1,37,39,0
20997,30,8.86,2,15,42,0
20998,29,14.76,1,371,15,0
20999,13,8.69,2,362,18,0
21000,20,2.27,2,159,5,0
21001,4,19.47,0,40,6,0
21002,26,17.45,0,87,15,1
21003,27,11.06,2,359,46,1
21004,5,5.34,2,305,18,1
21005,9,29.95,3,362,50,0
21006,1,24.82,1,16,1,0
21007,4,18.03,0,16,46,1
21008,1,27.76,3,307,26,0
21009,8,12.96,2,96,45,0
21010,25,22.18,0,21,11,1
21011,16,15.27,1,72,33,0
21012,18,11.92,2,167,11,0
21013,20,4.11,3,388,9,0
21014,7,7.44,1,252,48,0
21015,1,3.37,0,138,48,0
21016,8,9.51,1,75,13,1
21017,29,5.39,0,378,21,0
21018,17,12.35,2,53,12,1
21019,18,20.91,3,174,8,0
21020,18,7.7,0,197,43,0
21021,11,13.11,0,305,23,0
21022,6,11.22,1,33,38,0
21023,25,12.33,0,198,9,0
21024,12,17.42,1,137,21,0
21025,10,2.46,2,363,16,0
21026,6,21.8,0,244,21,0
21027,19,4.56,0,370,2,0
21028,20,9.74,2,365,43,0
21029,7,26.62,1,380,1,0
21030,19,13.95,3,365,43,0
21031,6,22.12,1,224,43,0
21032,4,27.9,1,89,16,0
21033,22,14.47,3,380,1,0
21034,20,5.73,3,337,6,0
21035,16,7.58,3,127,38,0
21036,10,13.15,2,176,40,0
21037,24,17.95,2,4,29,0
21038,2,8.73,0,387,26,0
21039,30,19.22,0,293,46,0
21040,3,12.9,3,232,34,0
21041,14,19.84,1,168,36,0
21042,20,27.97,2,104,43,0
21043,10,13.37,2,324,35,0
21044,30,10.37,0,327,17,0
21045,18,8.57,0,360,49,0
21046,4,17.32,3,200,28,1
21047,19,10.46,1,349,21,0
21048,28,28.26,3,370,1,0
21049,27,17.11,2,56,28,0
21050,28,28.28,0,297,48,0
21051,25,7.35,1,300,34,0
21052,25,7.65,0,263,2,0
21053,10,22.18,2,139,32,0
21054,13,28.37,0,233,11,0
21055,29,8.85,0,60,9,1
21056,6,26.35,1,44,16,0
21057,29,13.27,1,313,40,0
21058,7,6.95,1,2,14,0
21059,13,26.23,0,47,22,0
21060,6,25.6,3,172,45,0
21061,14,16.42,1,321,9,0
21062,9,17.76,2,178,29,0
21063,12,28.44,3,363,22,0
21064,26,8.3,2,108,27,1
21065,12,18.83,1,237,38,0
21066,24,18.63,0,98,17,0
21067,8,17.23,1,290,31,0
21068,12,21.18,1,187,2,0
21069,22,13.35,0,183,28,0
21070,3,18.68,3,91,43,0
21071,13,9.67,3,252,40,0
21072,6,23.12,1,72,48,0
21073,16,21.47,1,399,30,0
21074,22,9.39,0,98,33,0
21075,17,26.05,0,372,14,0
21076,1,13.34,3,286,31,1
21077,19,16.92,3,196,45,0
21078,25,25.22,1,167,48,0
21079,19,24.21,1,5,49,1
21080,17,25.09,1,266,4,1
21081,29,26.49,0,187,27,1
21082,2,25.15,0,25,27,0
21083,15,20.23,0,72,16,0
21084,6,22.06,0,3,45,0
21085,23,23.76,0,12,38,0
21086,25,9.58,3,316,41,0
21087,7,2.56,2,201,38,0
21088,11,26.4,2,82,6,0
21089,29,28.85,3,305,11,0
21090,28,3.49,0,273,42,0
21091,20,18.97,2,300,43,0
21092,13,27.12,3,367,33,0
21093,26,3.76,0,308,25,0
21094,29,17.26,0,316,31,0
21095,23,5.31,1,372,44,0
21096,14,21.99,2,16,34,0
21097,11,14.48,0,259,16,0
21098,27,9.95,3,168,19,0
21099,10,21.74,3,313,33,0
21100,11,19.24,2,228,33,1
21101,29,22.42,0,119,25,0
21102,7,21.67,2,364,13,0
21103,28,10.98,2,257,14,0
21104,2,3.51,1,40,30,0
21105,10,4.38,2,338,39,0
21106,17,11.02,2,32,9,0
21107,2,12.4,3,195,4,0
21108,3,2.1,3,241,32,0
21109,20,2.55,2,198,34,1
21110,11,9.59,3,109,25,0
21111,9,22.78,1,270,19,1
21112,14,27.35,1,102,17,0
21113,26,15.4,1,314,2,0
21114,16,29.96,2,107,16,0
21115,15,4.93,1,87,19,0
21116,10,2.06,3,67,32,0
21117,16,27.11,0,19,50,0
21118,8,9.96,3,3,5,0
21119,30,29.67,3,186,20,0
21120,18,19.97,3,88,44,0
21121,6,16.61,1,341,8,0
21122,29,25.69,1,264,39,0
21123,8,21.44,3,74,41,0
21124,10,15.93,0,271,8,0
21125,20,6.46,3,143,35,0
21126,26,28.59,0,3,16,0
21127,15,29.14,2,165,7,0
21128,6,18.08,3,208,17,1
21129,19,24.28,3,131,32,0
21130,6,20.71,2,393,33,0
21131,26,29.7,1,340,30,0
21132,3,10.26,2,299,22,0
21133,24,21.17,0,370,43,0
21134,25,7.39,2,342,36,0
21135,2,18.24,2,321,6,0
21136,10,3.33,3,91,27,0
21137,22,7.12,2,359,13,0
21138,26,24.63,0,222,27,0
21139,28,17.21,0,66,35,0
21140,9,27.23,2,130,27,0
21141,26,18.91,2,79,32,0
21142,22,18.99,0,234,16,0
21143,16,23.18,1,254,29,1
21144,20,13.78,1,159,45,0
21145,26,8.14,1,30,8,0
21146,14,7.48,0,131,19,0
21147,19,12.22,1,232,34,1
21148,5,27.23,2,397,36,0
21149,11,2.15,1,162,4,0
21150,3,9.76,0,113,35,0
21151,25,23.38,2,258,37,0
21152,9,11.26,0,174,35,0
21153,6,3.7,1,100,27,0
21154,18,8.58,2,316,23,0
21155,8,24.43,2,301,15,0
21156,23,5.7,2,38,26,0
21157,5,7.68,0,206,7,0
21158,6,21.04,0,172,11,0
21159,8,13.29,2,46,6,0
21160,1,11.49,2,268,38,0
21161,26,21.77,0,246,13,0
21162,25,11.06,1,370,21,0
21163,21,12.66,0,221,20,0
21164,9,27.95,3,249,1,0
21165,22,16.93,2,257,23,0
21166,10,16.13,2,262,7,0
21167,1,22.69,0,221,15,0
21168,6,27.14,3,286,24,1
21169,11,18.48,3,152,17,0
21170,14,20.37,2,363,34,1
21171,15,3.37,0,307,18,0
21172,18,27.46,1,281,49,0
21173,27,9.77,0,239,37,0
21174,30,4.35,2,238,11,0
21175,26,20.91,2,278,11,0
21176,5,25.84,1,180,14,0
21177,2,23.72,2,66,38,1
21178,24,14.35,2,386,35,0
21179,1,11.21,2,397,17,0
21180,3,8.25,0,42,30,0
21181,11,8.98,1,293,42,0
21182,24,23.83,1,378,21,1
21183,20,14.69,3,383,32,0
21184,7,18.17,1,167,41,0
21185,7,9.0,3,386,17,0
21186,30,28.85,0,124,27,1
21187,2,6.37,2,152,30,0
21188,14,7.74,2,288,18,0
21189,18,16.81,1,207,35,0
21190,25,29.73,3,259,11,0
21191,11,26.04,0,381,3,0
21192,28,4.76,3,184,49,0
21193,20,24.66,1,296,39,0
21194,9,23.43,3,146,5,0
21195,3,5.47,0,189,46,0
21196,22,4.17,0,72,13,0
21197,29,8.72,3,113,22,0
21198,21,2.44,2,46,34,0
21199,1,26.9,0,8,35,0
21200,6,22.92,3,346,48,0
21201,6,28.87,2,185,12,0
21202,7,15.11,3,113,46,0
21203,30,29.76,1,347,40,0
21204,21,25.48,1,54,36,0
21205,11,9.52,2,232,19,0
21206,9,23.16,1,34,23,0
21207,2,4.1,1,62,5,0
21208,28,13.84,2,309,40,0
21209,14,26.83,0,214,1,0
21210,20,11.83,1,109,2,0
21211,28,4.03,0,13,21,0
21212,24,25.37,2,20,13,0
21213,20,29.14,1,263,17,0
21214,29,14.39,2,296,23,0
21215,20,2.49,1,62,34,1
21216,24,17.01,1,166,23,1
21217,7,16.58,0,241,24,0
21218,17,17.88,0,315,18,0
21219,21,15.33,1,166,7,0
21220,4,23.91,3,37,2,0
21221,17,14.72,3,388,14,0
21222,14,10.19,3,40,27,0
21223,28,27.31,2,166,2,0
21224,13,11.24,0,264,50,0
21225,1,9.02,2,166,3,0
21226,9,26.74,3,37,46,0
21227,19,10.33,2,385,27,0
21228,30,17.34,1,381,11,0
21229,16,10.14,2,43,6,0
21230,9,15.28,2,16,49,1
21231,12,27.69,2,83,2,1
21232,15,13.54,2,350,9,0
21233,27,6.44,3,271,48,0
21234,21,25.72,0,86,44,0
21235,23,29.15,3,102,42,0
21236,22,13.56,3,110,24,0
21237,2,22.04,0,314,18,0
21238,14,12.25,0,335,40,0
21239,23,22.14,2,12,40,0
21240,6,9.48,3,190,41,0
21241,17,2.38,3,1,21,0
21242,19,21.39,2,388,21,0
21243,22,10.21,2,269,14,0
21244,27,6.08,1,292,10,0
21245,23,26.95,0,270,25,0
21246,6,5.78,0,4,1,0
21247,18,19.64,2,158,16,0
21248,14,23.15,3,10,35,0
21249,27,16.79,0,66,44,0
21250,4,15.35,1,73,16,1
21251,27,3.74,1,261,15,0
21252,11,24.03,1,110,43,0
21253,7,2.37,2,15,14,0
21254,5,28.79,1,187,14,0
21255,8,13.94,3,342,2,0
21256,19,26.46,3,170,18,0
21257,29,10.31,1,174,38,0
21258,28,10.38,2,17,1,0
21259,26,22.94,3,267,28,0
21260,4,19.46,2,106,31,0
21261,14,28.66,3,189,23,0
21262,2,2.18,0,276,34,1
21263,12,27.9,2,367,22,1
21264,21,26.34,2,395,24,0
21265,5,8.27,3,44,9,0
21266,5,21.99,2,347,50,1
21267,23,29.1,1,84,26,0
21268,25,13.98,3,342,15,1
21269,15,16.77,3,382,47,0
21270,14,19.19,1,159,13,0
21271,11,21.13,0,54,44,0
21272,11,13.8,3,359,50,0
21273,16,19.68,1,295,20,0
21274,5,27.73,1,355,47,0
21275,7,10.63,3,256,36,0
21276,30,27.76,2,118,10,1
21277,24,4.78,1,321,23,0
21278,5,21.25,2,100,46,0
21279,7,5.17,0,8,22,0
21280,14,18.65,1,12,17,0
21281,11,27.38,0,271,40,0
21282,21,6.16,1,144,43,0
21283,7,6.39,2,59,19,0
21284,25,19.58,1,164,29,0
21285,15,18.42,2,221,37,0
21286,12,28.84,0,121,33,0
21287,23,2.6,1,170,30,0
21288,1,28.41,2,129,42,0
21289,25,14.42,2,173,48,0
21290,5,16.96,1,378,40,0
21291,22,24.76,1,170,10,0
21292,14,27.31,2,23,39,1
21293,12,2.02,0,349,46,0
21294,28,18.67,0,20,18,0
21295,8,13.18,2,137,27,0
21296,27,29.19,0,93,41,0
21297,14,18.65,0,330,33,0
21298,25,4.19,1,142,26,0
21299,21,3.77,3,51,38,0
21300,1,20.64,1,255,17,1
21301,1,21.14,1,74,44,0
21302,20,3.63,3,201,37,0
21303,16,16.15,1,280,26,1
21304,13,15.83,2,189,14,0
21305,8,24.15,1,259,50,0
21306,27,24.99,0,207,24,0
21307,15,5.2,3,165,11,0
21308,24,18.02,2,185,5,0
21309,30,6.29,2,97,25,0
21310,28,3.37,2,378,5,0
21311,5,10.5,2,186,49,0
21312,12,25.84,1,14,13,0
21313,28,29.18,3,128,23,0
21314,15,26.19,2,322,41,0
21315,5,28.21,3,364,50,0
21316,28,8.51,0,107,43,1
21317,24,8.4,2,240,19,0
21318,28,18.48,3,46,42,0
21319,12,10.01,0,198,42,0
21320,14,14.29,3,278,22,0
21321,28,20.36,2,352,16,0
21322,5,29.89,3,292,36,1
21323,13,8.52,3,247,43,0
21324,12,22.65,3,78,11,1
21325,9,6.59,1,287,12,0
21326,22,13.17,2,76,30,0
21327,5,26.4,0,29,10,0
21328,11,23.58,0,156,19,0
21329,30,14.73,1,254,22,0
21330,15,2.47,3,182,39,0
21331,14,22.43,3,289,32,0
21332,14,22.94,1,299,10,0
21333,21,26.8,2,373,22,0
21334,9,18.04,1,75,20,0
21335,30,27.88,3,27,31,0
21336,7,7.27,0,389,42,0
21337,7,24.53,3,278,32,0
21338,26,18.36,0,169,45,0
21339,10,8.49,0,9,6,1
21340,15,16.78,3,301,1,0
21341,17,26.87,1,41,18,0
21342,23,15.17,2,316,50,0
21343,1,18.82,2,58,22,0
21344,25,2.29,2,311,35,0
21345,20,9.35,3,272,22,0
21346,4,4.01,3,139,47,0
21347,17,25.44,2,343,21,0
21348,13,10.53,2,26,30,0
21349,27,19.14,3,291,35,0
21350,23,9.38,0,8,17,1
21351,22,24.43,2,92,43,0
21352,13,19.51,3,80,6,0
21353,14,14.31,3,371,16,0
21354,30,15.3,1,260,21,0
21355,14,2.72,2,208,41,0
21356,1,13.17,2,342,31,0
21357,15,9.21,1,235,37,0
21358,11,20.3,2,136,40,0
21359,2,12.81,2,22,18,0
21360,27,11.46,1,236,18,0
21361,7,27.93,2,212,18,0
21362,1,11.91,3,170,23,0
21363,29,13.66,0,321,35,0
21364,1,5.74,2,339,13,1
21365,19,29.63,1,110,29,0
21366,21,12.16,2,221,27,0
21367,15,9.65,0,122,37,0
21368,17,6.12,1,190,6,1
21369,7,5.97,0,332,14,0
21370,29,29.44,0,329,48,0
21371,2,15.24,3,234,44,0
21372,9,23.0,0,310,14,1
21373,20,12.59,3,361,39,0
21374,3,12.87,2,271,39,0
21375,2,19.95,2,188,11,0
21376,25,26.41,0,160,21,0
21377,26,2.61,0,221,17,0
21378,22,14.97,1,140,5,0
21379,10,22.51,0,271,24,0
21380,6,8.42,2,100,9,0
21381,23,18.29,2,223,19,0
21382,26,2.78,0,146,22,0
21383,4,24.72,2,85,50,0
21384,30,3.37,2,176,22,0
21385,29,9.55,2,258,6,0
21386,6,9.07,0,366,28,0
21387,18,7.21,0,259,13,0
21388,21,26.95,1,5,25,0
21389,2,20.11,0,9,29,1
21390,5,28.75,0,146,45,0
21391,14,19.8,1,110,9,0
21392,18,3.75,2,88,13,0
21393,19,17.67,0,29,41,0
21394,3,6.41,3,94,16,0
21395,27,23.57,1,161,47,0
21396,24,21.01,3,220,48,0
21397,29,8.01,1,288,42,0
21398,12,4.2,1,264,18,1
21399,21,5.05,1,233,43,0
21400,2,14.54,0,243,35,0
21401,25,6.26,0,172,12,0
21402,15,25.18,2,400,50,0
21403,19,15.36,3,193,29,1
21404,25,22.3,1,240,3,0
21405,26,9.06,0,272,47,0
21406,10,20.6,1,182,6,0
21407,16,24.06,3,288,16,1
21408,2,15.01,2,217,20,0
21409,27,7.16,3,316,37,0
21410,18,23.35,2,60,17,0
21411,4,11.65,3,339,12,0
21412,9,3.83,2,187,35,0
21413,11,7.15,0,223,48,0
21414,30,4.58,0,389,37,0
21415,22,23.01,1,322,2,0
21416,22,3.88,3,46,15,0
